i,j,SNR
76,83,18.548729813239472
76,84,16.800950627920116
76,85,18.382565931800343
76,86,15.096979451264666
76,87,13.777920153018504
76,88,17.833715973362715
76,89,17.794486730377844
76,90,13.976732673269163
76,91,15.84570574578703
76,92,16.449780915781286
76,93,19.64735044972819
76,94,17.976002646816863
76,95,16.997169763025497
76,96,12.723352345643242
76,97,18.31123167761879
76,98,19.087597734752634
76,99,24.094337488556118
77,78,18.839000307938573
77,79,20.272332087290724
77,80,20.30098163191643
77,81,12.06189347455025
77,82,17.126145948225336
77,83,16.991063974472564
77,84,16.120091424984906
77,85,20.069601385656085
77,86,22.380162328908515
77,87,14.726591128054226
77,88,17.032017414109387
77,89,18.77499254131235
77,90,15.1613457780107
77,91,11.150391470321349
77,92,16.854810922844138
77,93,14.187727872033493
77,94,11.684623136324696
77,95,20.205691092605054
77,96,22.406443870844782
77,97,19.086778741932118
77,98,18.747891781349132
77,99,18.802249043941934
78,79,17.267176104451153
78,80,18.847506975340984
78,81,17.106094277552774
78,82,15.247195053842672
78,83,21.33295535610424
78,84,19.746284657110756
78,85,25.0
78,86,15.044178174760859
78,87,13.164546516391528
78,88,21.525289573819595
78,89,17.184431333428257
78,90,21.570361735160407
78,91,23.542042277596426
78,92,13.382111054836795
78,93,14.927714797189134
78,94,12.456134649030012
78,95,17.048204037430143
78,96,15.336808009657581
78,97,11.677352715428311
78,98,17.799715178765055
78,99,21.34550933478313
79,80,14.589761795783982
79,81,21.236129648321
79,82,19.59061412230119
79,83,17.3063439431274
79,84,14.32647902505969
79,85,16.092333171087468
79,86,23.88518644761443
79,87,16.332277615587294
79,88,19.208838811882693
79,89,16.677101609735107
79,90,14.204749427015408
79,91,19.56916258588159
79,92,22.44774472563295
79,93,20.69539792356958
79,94,22.327134927659436
79,95,17.929050022883683
79,96,17.492328714384996
79,97,19.08304143158873
79,98,16.83213622273171
79,99,16.02554494003505
80,81,12.718481474441365
80,82,20.555119288146425
80,83,17.649055647809714
80,84,12.694453739236323
80,85,12.044767880157288
80,86,22.814970003377148
80,87,20.72680984963972
80,88,18.650208402241557
80,89,13.099007620140519
80,90,16.705654711656955
80,91,14.403762963965171
80,92,16.406694758378233
80,93,16.849377367208547
80,94,15.32415385927403
80,95,13.318691648393301
80,96,19.71611595338378
80,97,18.248040806839253
80,98,19.145655335209675
80,99,20.904694598057628
81,82,20.80884220914617
81,83,22.48969070139244
81,84,20.277598588265498
81,85,18.877347838554673
81,86,16.26296365513041
81,87,13.630805954371912
81,88,19.270777023661108
81,89,16.623818163857095
81,90,23.49287887115149
81,91,15.986341079959614
81,92,18.340235499361597
81,93,18.35399245790708
81,94,13.080298358525283
81,95,15.204708495908502
81,96,11.540019175653597
81,97,18.32351086096121
81,98,18.06004228138866
81,99,19.731288884202655
82,83,15.32443389373551
82,84,14.32142327760704
82,85,16.53411197535135
82,86,18.739767913142494
82,87,14.251017611073822
82,88,18.645546021390086
82,89,18.970759256902213
82,90,19.960949494440705
82,91,16.4276029939429
82,92,17.761413249859974
82,93,21.185505688371354
82,94,15.400094439641968
82,95,17.38526913158022
82,96,23.518079200530977
82,97,18.412139999558967
82,98,20.329821211975784
82,99,18.401435115776348
83,84,20.52080147475727
83,85,18.95404086385488
83,86,16.841740552713517
83,87,16.779146851412165
83,88,16.814741151102613
83,89,19.473365141420445
83,90,17.573116292817257
83,91,17.44978513495765
83,92,17.741335525855636
83,93,18.32349723618795
83,94,22.189742866719463
83,95,14.72026090657619
83,96,20.735713858292048
83,97,16.221339062122333
83,98,16.494844504606796
83,99,17.055122286050338
84,85,13.436246144205661
84,86,15.595467017971568
84,87,17.092383799187413
84,88,15.709687536881555
84,89,21.3912448597757
84,90,15.027558193583644
84,91,16.99824229119031
84,92,15.6879007430809
84,93,21.253876998400017
84,94,13.471400142523304
84,95,18.745752377943898
84,96,21.09060923158858
84,97,21.723111487249085
84,98,18.0306617843757
84,99,22.684995735296962
85,86,14.644949338279648
85,87,15.845269937212324
85,88,15.882641695416593
85,89,18.271814078496433
85,90,11.158204153972772
85,91,20.34559876654737
85,92,21.193828259617987
85,93,16.63544040513432
85,94,21.27459081098194
85,95,19.22126859513115
85,96,14.569376077023762
85,97,15.426911428229134
85,98,15.978125654351839
85,99,18.486259228414827
86,87,20.321761789968274
86,88,19.516021041475398
86,89,15.639173250302933
86,90,17.838548899891837
86,91,15.660388562106842
86,92,22.24681205054754
86,93,16.346685712197207
86,94,17.297875004244013
86,95,16.649769972536028
86,96,13.90144615708731
86,97,17.26289596776822
86,98,19.96561902009799
86,99,16.98774918433515
87,88,12.546907818079896
87,89,16.874123009516886
87,90,15.367158791696845
87,91,17.657040561457727
87,92,20.396079006907367
87,93,15.399374563352351
87,94,17.03347736523907
87,95,17.639084250061853
87,96,13.216973763893497
87,97,18.558801460772898
87,98,16.61752412783881
87,99,14.631064008723577
88,89,13.462680198513638
88,90,17.372505670619308
88,91,19.961506191179378
88,92,18.97298551808912
88,93,13.965873030349325
88,94,16.47676237139197
88,95,18.87604037812873
88,96,21.078425935186214
88,97,22.0228465799481
88,98,18.147789753325327
88,99,20.728600970612924
89,90,13.301932087645502
89,91,19.02586820784355
89,92,22.277277122004158
89,93,17.375671955767018
89,94,21.627824737774148
89,95,21.566812385587653
89,96,19.375975535876364
89,97,22.526505269505797
89,98,16.629411606888382
89,99,16.813013754731788
90,91,22.07393929239885
90,92,18.66758452198485
90,93,13.77116708354086
90,94,17.58129692937795
90,95,25.0
90,96,10.39358964210053
90,97,21.466582474602408
90,98,15.973974244348385
90,99,19.085316295948356
91,92,19.975650166991308
91,93,13.45470519684019
91,94,12.825627569493257
91,95,14.890403572305479
91,96,17.206485001308124
91,97,12.45249655422079
91,98,19.468778675561165
91,99,19.276695050886413
92,93,18.39500525576303
92,94,18.174353979011677
92,95,13.543366271480778
92,96,16.55228669252006
92,97,17.625032544676305
92,98,19.820552201114204
92,99,17.892945116711985
93,94,22.501477655381063
93,95,19.373341957751297
93,96,17.663684154114982
93,97,18.857198254311086
93,98,22.344389137258077
93,99,14.1194774338944
94,95,16.419747644287078
94,96,16.450926926668117
94,97,15.487724451206267
94,98,14.630259973556122
94,99,19.293817618003345
95,96,16.12967681856137
95,97,19.33328783765474
95,98,16.11863885182475
95,99,13.713942368570677
96,97,21.094141823914722
96,98,22.89523624578195
96,99,18.17403656582075
97,98,19.069255976911577
97,99,22.71030113170474
98,99,19.0259604647887
